As of Date,Facility Name,County,"Population (Incarcerated population, current)","Population (Incarcerated population, 7-day diff)","Tests (Incarcerated population, cumulative)","Tests (Incarcerated population, 7-day diff)","Pending Tests (Incarcerated population, current)","Percent of Population Tested (Incarcerated population, 7-day period)","Confirmed Cases (Incarcerated population, cumulative)","Active Cases (Incarcerated population, current)","Hospitalizations (Incarcerated population, cumulative)","Red Patients (Incarcerated population, current)","Dark Red Patients (Incarcerated population, current)","Orange Patients (Incarcerated population, current)",Percent of Orange Patients in Population (Incarcerated population),"Resolved Cases (Incarcerated population, cumulative)","Cases Released while Active (Incarcerated population, cumulative)","Cases Released after Resolved (Incarcerated population, cumulative)","Resolved Cases in Custody (Incarcerated population, current)","Deaths (Incarcerated population, cumulative)","Fully Vaccinated (Incarcerated population, cumulative)","Fully Vaccinated (Incarcerated population, current)","Offered Vaccine (Incarcerated population, current)","
Percent of Population Fully Vaccinated (Incarcerated population)","Quarantined Cases (Incarcerated population, current)","Isolated Cases (Incarcerated population, current)","Bookings (Incarcerated population, cumulative)","Bookings (Incarcerated population, 1-day diff)","Released Cases (Incarcerated population, cumulative)","Test Refusals (Incarcerated population, 7-day diff)","Tests Administered in Custody (Incarcerated population, 7-day diff)","Test Refusals in Custody (Incarcerated population, 7-day diff)","Tests Administered at Intake (Incarcerated population, 7-day diff)","Test Refusals at Intake (Incarcerated population, 7-day diff)","Cases Confirmed in Custody (Incarcerated population, 7-day diff)","Cases Confirmed at Intake (Incarcerated population, 7-day diff)","Confirmed Cases (Incarcerated population, 7-day diff)"
2/1/21,Santa Rita Jail,Alameda County,2186,25,8063,272,78,12.44 ,523,4,2,11,4,183,8.37,455,64,109,346,0,,,,,,,,,,,,,,,,,
2/2/21,Santa Rita Jail,Alameda County,2179,18,8169,309,120,14.18 ,525,6,2,11,6,187,8.58,455,64,109,346,0,,,,,,,,,,,,,,,,,
2/3/21,Santa Rita Jail,Alameda County,2183,44,8246,348,80,15.94 ,531,12,2,9,12,183,8.38,455,64,109,346,0,,,,,,,,,,,,,,,,,
2/4/21,Santa Rita Jail,Alameda County,2178,28,8276,300,38,13.77 ,534,15,2,9,15,186,8.54,455,64,120,335,0,,,,,,,,,,,,,,,,,
2/5/21,Santa Rita Jail,Alameda County,2165,7,8377,372,108,17.18 ,534,14,2,8,14,186,8.59,456,64,120,336,0,,,,,,,,,,,,,,,,,
2/6/21,Santa Rita Jail,Alameda County,2171,25,8461,456,110,21.00 ,534,14,2,13,14,182,8.38,456,64,120,336,0,,,,,,,,,,,,,,,,,
2/7/21,Santa Rita Jail,Alameda County,2198,48,8521,515,154,23.43 ,534,14,2,12,14,180,8.19,456,64,120,336,0,,,,,,,,,,,,,,,,,
2/8/21,Santa Rita Jail,Alameda County,2205,19,8521,458,154,20.77 ,534,10,2,17,10,185,8.39,460,64,120,340,0,,,,,,,,,,,,,,,,,
2/9/21,Santa Rita Jail,Alameda County,2180,1,8565,396,71,18.17 ,535,10,2,17,10,179,8.21,460,65,120,340,0,,,,,,,,,,,,,,,,,
2/10/21,Santa Rita Jail,Alameda County,2180,-3,8592,346,39,15.87 ,536,9,2,11,9,180,8.26,461,66,120,341,0,,,,,,,,,,,,,,,,,
2/11/21,Santa Rita Jail,Alameda County,2146,-32,8666,390,80,18.17 ,537,10,2,9,10,185,8.62,461,66,120,341,0,,,,,,,,,,,,,,,,,
2/12/21,Santa Rita Jail,Alameda County,2150,-15,8700,323,45,15.02 ,540,4,2,6,4,181,8.42,470,66,120,350,0,,,,,,,,,,,,,,,,,
2/13/21,Santa Rita Jail,Alameda County,2162,-9,8745,284,56,13.14 ,542,5,2,5,5,178,8.23,470,67,120,350,0,,,,,,,,,,,,,,,,,
2/14/21,Santa Rita Jail,Alameda County,2174,-24,8781,260,92,11.96 ,542,5,2,8,5,178,8.19,470,67,120,350,0,,,,,,,,,,,,,,,,,
2/15/21,Santa Rita Jail,Alameda County,2178,-27,8782,261,44,11.98 ,542,5,2,9,5,180,8.26,470,67,120,350,0,,,,,,,,,,,,,,,,,
2/16/21,Santa Rita Jail,Alameda County,2191,11,8837,272,98,12.41 ,542,5,2,11,5,185,8.44,470,67,120,350,0,,,,,,,,,,,,,,,,,
2/17/21,Santa Rita Jail,Alameda County,2216,36,8886,294,95,13.27 ,542,5,2,8,5,180,8.12,470,67,120,350,0,,,,,,,,,,,,,,,,,
2/18/21,Santa Rita Jail,Alameda County,2216,70,8916,250,75,11.28 ,542,5,2,7,5,179,8.08,470,67,136,334,0,,,,,,,,,,,,,,,,,
2/19/21,Santa Rita Jail,Alameda County,2202,52,8960,260,90,11.81 ,543,6,2,10,6,181,8.22,470,67,136,334,0,,,,,,,,,,,,,,,,,
2/20/21,Santa Rita Jail,Alameda County,2195,33,9084,339,142,15.44 ,544,5,2,8,5,179,8.15,472,67,136,336,0,,,,,,,,,,,,,,,,,
2/21/21,Santa Rita Jail,Alameda County,2193,19,9140,359,73,16.37 ,544,5,2,9,5,182,8.3,472,67,136,336,0,,,,,,,,,,,,,,,,,
2/22/21,Santa Rita Jail,Alameda County,2212,34,9140,358,73,16.18 ,544,3,2,11,3,184,8.32,474,67,137,337,0,,,,,,,,,,,,,,,,,
2/23/21,Santa Rita Jail,Alameda County,2188,-3,9173,336,44,15.36 ,544,3,2,15,3,181,8.27,474,67,137,337,0,,,,,,,,,,,,,,,,,
2/24/21,Santa Rita Jail,Alameda County,2186,-30,9209,323,44,14.78 ,545,4,2,9,4,181,8.28,474,67,137,337,0,,,,,,,,,,,,,,,,,
2/25/21,Santa Rita Jail,Alameda County,2193,-23,9236,320,37,14.59 ,546,5,2,8,5,180,8.21,474,67,137,337,0,,,,,,,,,,,,,,,,,
2/26/21,Santa Rita Jail,Alameda County,2189,-13,9263,303,36,13.84 ,546,5,2,8,5,181,8.27,474,67,143,331,0,,,,,,,,,,,,,,,,,
2/27/21,Santa Rita Jail,Alameda County,2227,32,9307,223,52,10.01 ,547,5,2,8,5,184,8.26,475,67,143,332,0,,,,,,,,,,,,,,,,,
2/28/21,Santa Rita Jail,Alameda County,2227,34,9360,220,49,9.88 ,548,4,2,10,4,186,8.35,477,67,143,334,0,,,,,,,,,,,,,,,,,
3/1/21,Santa Rita Jail,Alameda County,2252,40,9361,221,48,9.81 ,549,4,2,14,4,191,8.48,477,68,143,334,0,,,101,,,,,,,,,,,,,,
3/2/21,Santa Rita Jail,Alameda County,2234,46,9437,264,85,11.82 ,549,4,2,16,4,190,8.5,477,68,143,334,0,,,138,,,,,,,,,,,,,,
3/3/21,Santa Rita Jail,Alameda County,2213,27,9496,287,68,12.97 ,549,4,2,13,4,188,8.5,477,68,143,334,0,,,138,,,,,,,,,,,,,,
3/4/21,Santa Rita Jail,Alameda County,2221,28,9580,344,92,15.49 ,553,5,2,13,5,181,8.15,477,71,143,334,0,,,343,,,,,,,,,,,,,,
3/5/21,Santa Rita Jail,Alameda County,2242,53,9645,382,75,17.04 ,554,5,2,4,5,182,8.12,478,71,143,335,0,,,418,,,,,,,,,,,,,,
3/6/21,Santa Rita Jail,Alameda County,2228,1,9704,397,83,17.82 ,554,5,2,7,5,181,8.12,478,71,143,335,0,,,418,,,,,,,,,,,,,,
3/7/21,Santa Rita Jail,Alameda County,2279,52,9751,391,57,17.16 ,555,6,2,8,6,182,7.99,478,71,143,335,0,,,418,,,,,,,,,,,,,,
3/8/21,Santa Rita Jail,Alameda County,2267,15,9751,390,57,17.20 ,555,5,2,12,5,183,8.07,479,71,143,336,0,,,418,,,,,,,,,,,,,,
3/9/21,Santa Rita Jail,Alameda County,2239,5,9800,363,56,16.21 ,556,6,2,10,6,186,8.31,479,71,143,336,0,,,418,,,,,,,,,,,,,,
3/10/21,Santa Rita Jail,Alameda County,2204,-9,9833,337,46,15.29 ,556,5,2,8,5,184,8.35,480,71,143,337,0,,,564,,,,,,,,,,,,,,
3/11/21,Santa Rita Jail,Alameda County,2190,-31,9864,284,43,12.97 ,557,6,2,9,6,187,8.54,480,71,143,337,0,,,736,,,,,,,,,,,,,,
3/12/21,Santa Rita Jail,Alameda County,2190,-52,9918,273,64,12.47 ,558,7,2,14,7,181,8.26,480,71,143,337,0,,,756,,,,,,,,,,,,,,
3/13/21,Santa Rita Jail,Alameda County,2215,-13,9943,239,33,10.79 ,558,7,2,13,7,182,8.22,480,71,143,337,0,,,756,,,,,,,,,,,,,,
3/14/21,Santa Rita Jail,Alameda County,2224,-55,9973,222,39,9.98 ,558,6,2,15,6,186,8.36,481,71,143,338,0,,,756,,,,,,,,,,,,,,
3/15/21,Santa Rita Jail,Alameda County,2214,-53,9973,222,39,10.03 ,558,3,2,17,3,186,8.4,482,73,143,339,0,,,756,,,,,,,,,,,,,,
3/16/21,Santa Rita Jail,Alameda County,2214,-25,10043,243,81,10.98 ,559,3,2,14,3,189,8.54,483,73,143,340,0,,,756,,,,,,,,,,,,,,
3/17/21,Santa Rita Jail,Alameda County,2212,8,10074,241,63,10.90 ,559,2,2,15,2,184,8.32,484,73,143,341,0,,,840,,,,,,,,,,,,,,
3/18/21,Santa Rita Jail,Alameda County,2224,34,10115,251,52,11.29 ,561,2,2,14,2,188,8.45,484,75,143,341,0,,,1002,,,,,,,,,,,,,,
3/19/21,Santa Rita Jail,Alameda County,2203,13,10184,266,91,12.07 ,561,2,2,10,2,190,8.62,484,75,143,341,0,,,1028,,,,,,,,,,,,,,
3/20/21,Santa Rita Jail,Alameda County,2212,-3,10315,372,151,16.82 ,562,1,2,8,1,187,8.45,485,76,143,342,0,,,1028,,,,,,,,,,,,,,
3/21/21,Santa Rita Jail,Alameda County,2221,-3,10327,354,32,15.94 ,562,1,2,6,1,191,8.6,485,76,143,342,0,,,1028,,,,,,,,,,,,,,
3/22/21,Santa Rita Jail,Alameda County,2235,21,10327,354,32,15.84 ,562,1,2,9,1,195,8.72,485,76,143,342,0,,,1028,,,,,,,,,,,,,,
3/23/21,Santa Rita Jail,Alameda County,2227,13,10398,355,85,15.94 ,562,1,2,13,1,192,8.62,485,76,143,342,0,,,1028,,,,,,,,,,,,,,
3/24/21,Santa Rita Jail,Alameda County,2217,5,10439,365,58,16.46 ,562,1,2,11,1,193,8.71,485,76,143,342,0,,,1028,,,,,,,,,,,,,,
3/25/21,Santa Rita Jail,Alameda County,2221,-3,10481,366,55,16.48 ,562,1,2,7,1,194,8.73,485,76,143,342,0,,,1028,,,,,,,,,,,,,,
3/26/21,Santa Rita Jail,Alameda County,2213,10,10539,355,50,16.04 ,563,1,2,6,1,193,8.72,486,76,143,343,0,,,1039,,,,,,,,,,,,,,
3/27/21,Santa Rita Jail,Alameda County,2203,-9,10622,307,100,13.94 ,567,4,2,8,4,199,9.03,486,77,143,343,0,,,1039,,,,,,,,,,,,,,
3/28/21,Santa Rita Jail,Alameda County,2226,5,10681,354,70,15.90 ,569,6,2,5,6,200,8.98,486,77,143,343,0,,,1039,,,,,,,,,,,,,,
3/29/21,Santa Rita Jail,Alameda County,2236,1,10712,385,101,17.22 ,569,6,2,6,6,200,8.94,486,77,143,343,0,,,1039,,,,,,,,,,,,,,
3/30/21,Santa Rita Jail,Alameda County,2213,-14,10786,388,124,17.53 ,569,6,2,7,6,201,9.08,486,77,143,343,0,,,1039,,,,,,,,,,,,,,
3/31/21,Santa Rita Jail,Alameda County,2271,54,10847,408,86,17.97 ,570,7,2,7,7,203,8.94,486,77,143,343,0,,,1079,,,,,,,,,,,,,,
4/1/21,Santa Rita Jail,Alameda County,2192,-29,10891,410,75,18.70 ,571,8,2,6,8,197,8.99,486,77,143,343,0,,,1152,,,,,,,,,,,,,,
4/2/21,Santa Rita Jail,Alameda County,2167,-46,10954,415,89,19.15 ,571,7,2,9,7,198,9.14,486,77,143,343,0,,,1201,,,,,,,,,,,,,,
4/3/21,Santa Rita Jail,Alameda County,2175,-28,11026,404,89,18.57 ,571,6,2,9,6,186,8.55,487,77,143,344,0,,,1201,,,,,,,,,,,,,,
4/4/21,Santa Rita Jail,Alameda County,2187,-39,11113,432,106,19.75 ,571,6,2,8,6,189,8.64,488,77,143,345,0,,,1201,,,,,,,,,,,,,,
4/5/21,Santa Rita Jail,Alameda County,2200,-36,11109,397,100,18.05 ,571,5,2,10,5,195,8.86,489,77,143,346,0,,,1201,,,,,,,,,,,,,,
4/6/21,Santa Rita Jail,Alameda County,2199,-14,11162,376,68,17.10 ,571,2,2,11,2,187,8.5,492,77,143,349,0,,,1201,,,,,,,,,,,,,,
4/7/21,Santa Rita Jail,Alameda County,2190,-81,11188,341,93,15.57 ,571,2,2,10,2,188,8.58,492,77,143,349,0,,,1232,,,,,,,,,,,,,,
4/8/21,Santa Rita Jail,Alameda County,2156,-36,11215,324,118,15.03 ,571,2,2,11,2,190,8.81,492,77,143,349,0,,,1275,,,,,,,,,,,,,,
4/9/21,Santa Rita Jail,Alameda County,2162,-5,11261,307,119,14.20 ,571,0,2,8,0,193,8.93,494,77,143,351,0,,,1290,,,,,,,,,,,,,,
4/10/21,Santa Rita Jail,Alameda County,2031,-144,11287,261,78,12.85 ,572,0,2,10,0,190,9.35,494,78,143,351,0,,,1290,,,,,,,,,,,,,,
4/11/21,Santa Rita Jail,Alameda County,2160,-27,11411,298,155,13.80 ,572,0,2,11,0,191,8.84,494,78,143,351,0,,,1290,,,,,,,,,,,,,,
4/12/21,Santa Rita Jail,Alameda County,2163,-37,11417,308,144,14.24 ,572,0,2,10,0,195,9.02,494,78,143,351,0,,,1290,,,,,,,,,,,,,,
4/13/21,Santa Rita Jail,Alameda County,2163,-36,11500,338,127,15.63 ,572,0,2,8,0,196,9.06,494,78,143,351,0,,,1290,,,,,,,,,,,,,,
4/14/21,Santa Rita Jail,Alameda County,2148,-42,11543,355,84,16.53 ,574,2,2,6,2,199,9.26,494,78,143,351,0,,,1290,,,,,,,,,,,,,,
4/15/21,Santa Rita Jail,Alameda County,2147,-9,11581,366,57,17.05 ,574,2,2,5,2,199,9.27,494,78,143,351,0,,,1307,,,,,,,,,,,,,,
4/16/21,Santa Rita Jail,Alameda County,2148,-14,11623,362,63,16.85 ,574,2,2,4,2,188,8.75,494,78,143,351,0,,,,,,,,,,,,,,,,,
4/17/21,Santa Rita Jail,Alameda County,2139,108,11672,385,68,18.00 ,574,2,2,2,2,188,8.79,494,78,143,351,0,,,,,,,,,,,,,,,,,
4/18/21,Santa Rita Jail,Alameda County,2149,-11,11694,283,54,13.17 ,574,2,2,2,2,188,8.75,494,78,143,351,0,,,,,,,,,,,,,,,,,
4/19/21,Santa Rita Jail,Alameda County,2155,-8,11694,277,38,12.85 ,574,2,2,3,2,186,8.63,494,78,218,276,0,439,371,,17.22,,,,,,,,,,,,,
4/20/21,Santa Rita Jail,Alameda County,2122,-41,11741,241,63,11.36 ,574,2,2,3,2,186,8.77,494,78,218,276,0,,,,,,,,,,,,,,,,,
4/21/21,Santa Rita Jail,Alameda County,2129,-19,11787,244,63,11.46 ,574,2,2,6,1,190,8.92,494,79,218,276,0,,,,,,,,,,,,,,,,,
4/22/21,Santa Rita Jail,Alameda County,2126,-21,11821,240,53,11.29 ,574,1,2,8,1,184,8.65,494,79,218,276,0,,,,,,,,,,,,,,,,,
4/23/21,Santa Rita Jail,Alameda County,2129,-19,11874,251,68,11.79 ,574,1,2,6,1,184,8.64,494,79,218,276,0,439,362,,17,,,,,,,,,,,,,
4/24/21,Santa Rita Jail,Alameda County,2192,53,11919,247,72,11.27 ,574,1,2,5,1,184,8.39,494,79,218,276,0,,,,,,,,,,,,,,,,,
4/25/21,Santa Rita Jail,Alameda County,2141,-8,11973,279,68,13.03 ,576,2,2,4,2,184,8.59,495,79,218,277,0,,,,,,,,,,,,,,,,,
4/26/21,Santa Rita Jail,Alameda County,2159,4,11970,276,68,12.78 ,576,2,2,7,2,184,8.52,495,79,218,277,0,,,,,,,,,,,,,,,,,
4/27/21,Santa Rita Jail,Alameda County,2145,23,12026,285,67,13.29 ,576,2,2,4,2,186,8.67,495,79,218,277,0,,,,,,,,,,,,,,,,,
4/28/21,Santa Rita Jail,Alameda County,2140,11,12044,257,31,12.01 ,576,2,2,5,2,182,8.5,495,79,218,277,0,,,,,,,,,,,,,,,,,
4/29/21,Santa Rita Jail,Alameda County,2140,14,12074,253,43,11.82 ,576,2,2,9,2,183,8.55,495,79,218,277,0,,,,,,,,,,,,,,,,,
4/30/21,Santa Rita Jail,Alameda County,2148,19,12113,239,53,11.13 ,577,3,2,10,3,183,8.52,495,79,218,277,0,,,,,,,,,,,,,,,,,
5/1/21,Santa Rita Jail,Alameda County,2170,-22,12130,211,29,9.72 ,578,4,2,8,4,189,8.71,495,79,218,277,0,439,351,,16.18,,,,,,,,,,,,,
5/2/21,Santa Rita Jail,Alameda County,2161,20,12161,188,60,8.70 ,578,4,2,7,4,193,8.93,495,79,227,268,0,,,,,,,,,,,,,,,,,
5/3/21,Santa Rita Jail,Alameda County,2190,31,12192,222,76,10.14 ,578,4,2,9,4,194,8.86,495,79,227,268,0,,,,,,,,,,,,,,,,,
5/4/21,Santa Rita Jail,Alameda County,2174,29,12269,243,123,11.18 ,579,2,2,7,2,190,8.74,497,80,227,270,0,,,,,,,,,,,,,,,,,
5/5/21,Santa Rita Jail,Alameda County,2173,33,12306,262,52,12.06 ,580,3,2,4,3,196,9.02,497,80,227,270,0,,,,,,,,,,,,,,,,,
5/6/21,Santa Rita Jail,Alameda County,2175,35,12356,282,68,12.97 ,580,2,2,6,2,189,8.69,497,81,227,270,0,,,,,,,,,,,,,,,,,
5/7/21,Santa Rita Jail,Alameda County,2161,13,12398,285,56,13.19 ,580,2,2,8,2,198,9.16,497,81,227,270,0,480,374,221,17.31,,,,,,,,,,,,,
5/8/21,Santa Rita Jail,Alameda County,2111,-59,12461,331,80,15.68 ,580,2,2,6,2,199,9.43,497,81,227,270,0,,,,,,,,,,,,,,,,,
5/9/21,Santa Rita Jail,Alameda County,2132,-29,12486,325,43,15.24 ,580,0,2,5,0,202,9.47,499,81,227,272,0,,,,,,,,,,,,,,,,,
5/10/21,Santa Rita Jail,Alameda County,2146,-44,12484,292,40,13.61 ,580,0,2,8,0,199,9.27,499,81,227,272,0,,,,,,,,,,,,,,,,,
5/11/21,Santa Rita Jail,Alameda County,2142,-32,12518,249,48,11.62 ,581,1,2,7,1,200,9.34,499,81,227,272,0,,,,,,,,,,,,,,,,,
5/12/21,Santa Rita Jail,Alameda County,2141,-32,12550,244,44,11.40 ,581,0,2,5,0,190,8.87,499,82,227,272,0,,,,,,,,,,,,,,,,,
5/13/21,Santa Rita Jail,Alameda County,2137,-38,12592,236,58,11.04 ,581,0,2,3,0,183,8.56,499,82,227,272,0,,,,,,,,,,,,,,,,,
5/14/21,Santa Rita Jail,Alameda County,2128,-33,12620,222,44,10.43 ,582,1,2,4,1,191,8.98,499,82,227,272,0,565,423,,19.88,,,,,,,,,,,,,
5/15/21,Santa Rita Jail,Alameda County,2178,67,12657,196,52,9.00 ,582,1,2,5,1,193,8.86,499,82,227,272,0,,,,,,,,,,,,,,,,,
5/16/21,Santa Rita Jail,Alameda County,2214,82,12702,216,57,9.76 ,582,1,2,5,1,189,8.54,499,82,227,272,0,,,,,,,,,,,,,,,,,
5/17/21,Santa Rita Jail,Alameda County,2242,96,12702,218,57,9.72 ,582,1,2,6,1,191,8.52,499,82,227,272,0,,,,,,,,,,,,,,,,,
5/18/21,Santa Rita Jail,Alameda County,2115,-27,12802,284,119,13.43 ,582,1,2,6,1,188,8.89,499,82,227,272,0,,,,,,,,,,,,,,,,,
5/19/21,Santa Rita Jail,Alameda County,2122,-19,12851,301,61,14.18 ,583,2,2,3,2,192,9.05,499,82,227,272,0,,,,,,,,,,,,,,,,,
5/20/21,Santa Rita Jail,Alameda County,2133,-4,12908,316,71,14.81 ,583,2,2,5,2,194,9.1,499,82,227,272,0,,,,,,,,,,,,,,,,,
5/21/21,Santa Rita Jail,Alameda County,2135,7,12962,342,70,16.02 ,583,2,2,3,2,196,9.18,499,82,227,272,0,697,536,,25.11,,,,,,,,,,,,,
5/22/21,Santa Rita Jail,Alameda County,2132,-46,13030,373,81,17.50 ,584,3,2,4,4,199,9.33,499,82,227,272,0,,,,,,,,,,,,,,,,,
5/23/21,Santa Rita Jail,Alameda County,2170,-44,13060,358,49,16.50 ,584,3,2,5,3,188,8.66,499,82,227,272,0,,,,,,,,,,,,,,,,,
5/24/21,Santa Rita Jail,Alameda County,2170,-72,13061,359,44,16.54 ,584,2,2,8,2,193,8.89,500,82,227,273,0,,,,,,,,,,,,,,,,,
5/25/21,Santa Rita Jail,Alameda County,2134,19,13151,349,133,16.35 ,584,2,2,8,2,197,9.23,500,82,227,273,0,,,,,,,,,,,,,,,,,
5/26/21,Santa Rita Jail,Alameda County,2117,-5,13178,327,44,15.45 ,585,2,2,3,2,186,8.79,500,83,227,273,0,,,,,,,,,,,,,,,,,
5/27/21,Santa Rita Jail,Alameda County,2115,-18,13211,303,45,14.33 ,585,2,2,2,2,185,8.75,500,83,227,273,0,697,536,,25.34,,,,,,,,,,,,,
5/28/21,Santa Rita Jail,Alameda County,2123,-12,13254,292,48,13.75 ,585,1,2,1,1,182,8.57,501,83,227,274,0,,,,,,,,,,,,,,,,,
5/29/21,Santa Rita Jail,Alameda County,2145,13,13291,261,45,12.17 ,585,1,2,1,1,185,8.62,501,83,227,274,0,,,,,,,,,,,,,,,,,
5/30/21,Santa Rita Jail,Alameda County,2170,0,13316,256,32,11.80 ,585,1,2,4,1,185,8.53,501,83,227,274,0,,,,,,,,,,,,,,,,,
5/31/21,Santa Rita Jail,Alameda County,2170,0,13316,255,32,11.75 ,585,1,2,4,1,187,8.62,501,83,227,274,0,,,,,,,,,,,,,,,,,
6/1/21,Santa Rita Jail,Alameda County,2150,16,13387,236,103,10.98 ,585,1,2,6,1,187,8.7,501,83,227,274,0,,,,,,,,,,,,,,,,,
6/2/21,Santa Rita Jail,Alameda County,2154,37,13423,245,116,11.37 ,586,0,2,5,0,189,8.77,502,84,227,275,0,,,,,,,,,,,,,,,,,
6/3/21,Santa Rita Jail,Alameda County,2125,10,13462,251,44,11.81 ,586,0,2,1,0,193,9.08,502,84,227,275,0,,,,,,,,,,,,,,,,,
6/4/21,Santa Rita Jail,Alameda County,2132,9,13534,280,79,13.13 ,586,0,2,2,0,194,9.1,502,84,227,275,0,727,555,,26.03,,,,,,,,,,,,,
6/5/21,Santa Rita Jail,Alameda County,2150,5,13627,336,105,15.63 ,586,0,2,4,0,187,8.7,502,84,227,275,0,,,,,,,,,,,,,,,,,
6/6/21,Santa Rita Jail,Alameda County,2150,-20,13704,388,85,18.05 ,587,1,2,4,1,190,8.84,502,84,227,275,0,,,,,,,,,,,,,,,,,
6/7/21,Santa Rita Jail,Alameda County,2165,-5,13704,388,83,17.92 ,587,1,2,8,1,192,8.87,502,84,227,275,0,,,,,,,,,,,,,,,,,
6/8/21,Santa Rita Jail,Alameda County,2151,1,13828,441,134,20.50 ,587,1,2,8,1,198,9.21,502,84,227,275,0,,,,,,,,,,,,,,,,,
6/9/21,Santa Rita Jail,Alameda County,2151,-3,13904,481,84,22.36 ,587,1,2,7,1,196,9.11,502,84,227,275,0,,,,,,,,,,,,,,,,,
6/10/21,Santa Rita Jail,Alameda County,2120,-5,13939,477,57,22.50 ,587,1,2,5,1,185,8.73,502,84,227,275,0,,,,,,,,,,,,,,,,,
6/11/21,Santa Rita Jail,Alameda County,2090,-42,13968,434,42,20.77 ,587,1,2,4,1,184,8.8,502,84,227,275,0,773,561,,26.84,,,,,,,,,,,,,
6/12/21,Santa Rita Jail,Alameda County,2150,0,13997,370,37,17.21 ,587,1,2,7,1,187,8.7,502,84,227,275,0,,,,,,,,,,,,,,,,,
6/13/21,Santa Rita Jail,Alameda County,2098,-52,14071,367,83,17.49 ,588,2,2,3,2,187,8.91,502,84,227,275,0,,,,,,,,,,,,,,,,,
6/14/21,Santa Rita Jail,Alameda County,2105,-60,14073,369,82,17.53 ,588,2,2,5,2,190,9.03,502,84,227,275,0,,,,,,,,,,,,,,,,,
6/15/21,Santa Rita Jail,Alameda County,2098,-53,14135,307,76,14.63 ,589,2,2,2,2,188,8.96,502,84,227,275,0,,,,,,,,,,,,,,,,,
6/16/21,Santa Rita Jail,Alameda County,2092,-59,14172,268,47,12.81 ,589,1,2,2,1,192,9.18,503,85,227,276,0,,,,,,,,,,,,,,,,,
6/17/21,Santa Rita Jail,Alameda County,2093,-27,14214,275,54,13.14 ,589,1,2,3,1,193,9.22,503,85,227,276,0,,,,,,,,,,,,,,,,,
6/18/21,Santa Rita Jail,Alameda County,2084,-6,14258,290,53,13.92 ,589,1,2,5,1,186,8.93,503,85,227,276,0,786,549,,26.34,,,,,,,,,,,,,
6/19/21,Santa Rita Jail,Alameda County,2150,0,14300,303,52,14.09 ,589,1,2,7,1,190,8.84,503,85,227,276,0,,,,,,,,,,,,,,,,,
6/20/21,Santa Rita Jail,Alameda County,2150,52,14372,301,78,14.00 ,589,1,2,7,1,190,8.84,503,85,227,276,0,,,,,,,,,,,,,,,,,
6/21/21,Santa Rita Jail,Alameda County,2123,18,14370,297,78,13.99 ,589,1,2,8,1,193,9.09,503,85,227,276,0,,,,,,,,,,,,,,,,,
6/22/21,Santa Rita Jail,Alameda County,2115,17,14450,315,90,14.89 ,589,0,2,8,0,194,9.17,504,85,227,277,0,,,,,,,,,,,,,,,,,
6/23/21,Santa Rita Jail,Alameda County,2107,15,14487,315,47,14.95 ,589,0,2,5,0,192,9.11,504,85,227,277,0,,,,,,,,,,,,,,,,,
6/24/21,Santa Rita Jail,Alameda County,2098,5,14506,292,28,13.92 ,589,0,2,3,0,191,9.1,504,85,227,277,0,,,,,,,,,,,,,,,,,
6/25/21,Santa Rita Jail,Alameda County,2084,0,14553,295,53,14.16 ,589,0,2,2,0,188,9.02,504,85,227,277,0,819,569,,27.3,,,,,,,,,,,,,
6/26/21,Santa Rita Jail,Alameda County,2150,0,14589,289,45,13.44 ,589,0,2,1,0,191,8.88,504,85,227,277,0,,,,,,,,,,,,,,,,,
6/27/21,Santa Rita Jail,Alameda County,2150,0,14629,257,49,11.95 ,589,0,2,2,0,192,8.93,504,85,227,277,0,,,,,,,,,,,,,,,,,
6/28/21,Santa Rita Jail,Alameda County,2093,-30,14629,259,48,12.37 ,589,0,2,3,0,199,9.51,504,85,227,277,0,,,,,,,,,,,,,,,,,
6/29/21,Santa Rita Jail,Alameda County,2083,-32,14702,252,83,12.10 ,590,1,2,4,1,198,9.51,504,85,227,277,0,,,,,,,,,,,,,,,,,
6/30/21,Santa Rita Jail,Alameda County,2076,-31,14751,264,57,12.72 ,590,1,2,4,1,195,9.39,504,85,227,277,0,,,,,,,,,,,,,,,,,
7/1/21,Santa Rita Jail,Alameda County,2069,-29,14786,280,45,13.53 ,591,2,2,2,2,197,9.52,504,85,227,277,0,,,,,,,,,,,,,,,,,
7/2/21,Santa Rita Jail,Alameda County,2047,-37,14862,309,83,15.10 ,591,2,2,6,2,198,9.67,504,85,227,277,0,845,551,,26.92,,,,,,,,,,,,,
7/3/21,Santa Rita Jail,Alameda County,2069,-81,14924,335,74,16.19 ,591,2,2,6,2,200,9.67,504,85,227,277,0,,,,,,,,,,,,,,,,,
7/4/21,Santa Rita Jail,Alameda County,2069,-81,14953,324,38,15.66 ,592,3,2,6,3,188,9.09,504,85,227,277,0,,,,,,,,,,,,,,,,,
7/5/21,Santa Rita Jail,Alameda County,2108,15,14953,324,38,15.37 ,592,3,2,5,3,189,8.97,504,85,227,277,0,,,,,,,,,,,,,,,,,
7/6/21,Santa Rita Jail,Alameda County,2106,23,15030,328,115,15.57 ,592,3,2,6,3,188,8.93,504,85,227,277,0,,,,,,,,,,,,,,,,,
